,Decoding Accuracy
5017,0.5466101694915254
5018,0.5392655367231638
5019,0.4347457627118644
5020,0.45225988700564973
5021,0.4516949152542373
5022,0.47824858757062144
5023,0.4265536723163842
5024,0.43050847457627117
5025,0.46779661016949153
5026,0.4725988700564972
5027,0.5443502824858757
5028,0.4994350282485876
5029,0.5138418079096045
5030,0.4457627118644068
5031,0.4632768361581921
5032,0.47429378531073446
5033,0.5048022598870057
5034,0.5036723163841808
5035,0.5793785310734463
5036,0.5644067796610169
5037,0.5375706214689265
5038,0.5257062146892655
5039,0.49124293785310735
5040,0.434180790960452
5041,0.5093220338983051
5042,0.5141242937853108
5043,0.47994350282485876
5044,0.453954802259887
5045,0.43587570621468924
5046,0.5502824858757062
5047,0.5471751412429379
5048,0.4615819209039548
5049,0.4661016949152542
5050,0.5115819209039548
5051,0.5090395480225989
5052,0.5556497175141243
5053,0.49322033898305084
5054,0.4867231638418079
5055,0.5028248587570622
5056,0.4559322033898305
5057,0.45451977401129945
5058,0.40508474576271186
5059,0.4251412429378531
5060,0.49265536723163844
5061,0.4937853107344633
5062,0.5093220338983051
5063,0.5005649717514125
5064,0.5093220338983051
5065,0.501412429378531
5066,0.5570621468926553
5067,0.49491525423728816
5068,0.4994350282485876
5069,0.5451977401129944
5070,0.46073446327683615
5071,0.4675141242937853
5072,0.5048022598870057
5073,0.5353107344632768
5074,0.5406779661016949
5075,0.45310734463276836
5076,0.4923728813559322
5077,0.5480225988700564
5078,0.5449152542372881
5079,0.5378531073446328
5080,0.5296610169491526
5081,0.43163841807909603
5082,0.5206214689265537
5083,0.5536723163841808
5084,0.5296610169491526
5085,0.5036723163841808
5086,0.5525423728813559
5087,0.5064971751412429
5088,0.5683615819209039
5089,0.5720338983050848
5090,0.480225988700565
5091,0.4963276836158192
5092,0.47146892655367234
5093,0.5225988700564972
5094,0.5324858757062146
5095,0.503954802259887
5096,0.4505649717514124
5097,0.47853107344632767
5098,0.4966101694915254
5099,0.4937853107344633
5100,0.5689265536723164
5101,0.5451977401129944
5102,0.5177966101694915
5103,0.5022598870056497
5104,0.5169491525423728
5105,0.4559322033898305
5106,0.46016949152542375
5107,0.5658192090395481
5108,0.5709039548022599
5109,0.5954802259887005
5110,0.5045197740112994
5111,0.4731638418079096
5112,0.48615819209039546
5113,0.5206214689265537
5114,0.4138418079096045
5115,0.45112994350282487
5116,0.511864406779661
5117,0.488135593220339
5118,0.46016949152542375
5119,0.5635593220338984
5120,0.5392655367231638
5121,0.48418079096045197
5122,0.44322033898305085
5123,0.4878531073446328
5124,0.5203389830508475
5125,0.5983050847457627
5126,0.5875706214689266
5127,0.4457627118644068
5128,0.5127118644067796
5129,0.4754237288135593
5130,0.45677966101694917
5131,0.46242937853107347
5132,0.5663841807909604
5133,0.5514124293785311
5134,0.4615819209039548
5135,0.4638418079096045
5136,0.48418079096045197
5137,0.4612994350282486
5138,0.49350282485875707
5139,0.5771186440677966
5140,0.45649717514124294
5141,0.6008474576271187
5142,0.5824858757062147
5143,0.49887005649717514
5144,0.5361581920903955
5145,0.415819209039548
5146,0.5502824858757062
5147,0.4401129943502825
5148,0.5064971751412429
5149,0.4175141242937853
5150,0.47401129943502823
5151,0.5457627118644067
5152,0.4768361581920904
5153,0.592090395480226
5154,0.5276836158192091
5155,0.47853107344632767
5156,0.5098870056497176
5157,0.44943502824858755
5158,0.5774011299435028
5159,0.4731638418079096
5160,0.5262711864406779
5161,0.4443502824858757
5162,0.47994350282485876
5163,0.5149717514124293
5164,0.5426553672316384
5165,0.4562146892655367
5166,0.5892655367231638
5167,0.5536723163841808
5168,0.4980225988700565
5169,0.4655367231638418
5170,0.5042372881355932
5171,0.47853107344632767
5172,0.5231638418079096
5173,0.538135593220339
5174,0.5192090395480226
5175,0.45932203389830506
5176,0.5638418079096045
5177,0.5053672316384181
5178,0.4864406779661017
5179,0.5364406779661017
5180,0.5008474576271187
5181,0.5161016949152543
5182,0.4440677966101695
5183,0.43813559322033896
5184,0.43107344632768363
5185,0.4906779661016949
5186,0.4824858757062147
5187,0.5124293785310734
5188,0.5483050847457627
5189,0.46497175141242936
5190,0.4449152542372881
5191,0.4440677966101695
5192,0.5214689265536723
5193,0.43898305084745765
5194,0.5104519774011299
5195,0.5672316384180791
5196,0.430225988700565
5197,0.5864406779661017
5198,0.5672316384180791
5199,0.47853107344632767
5200,0.5389830508474577
5201,0.4980225988700565
5202,0.5943502824858757
5203,0.4514124293785311
5204,0.49887005649717514
5205,0.5161016949152543
5206,0.534180790960452
5207,0.5251412429378531
5208,0.5635593220338984
5209,0.4963276836158192
5210,0.47966101694915253
5211,0.4759887005649718
5212,0.4559322033898305
5213,0.5505649717514124
5214,0.5779661016949152
5215,0.5073446327683616
5216,0.5296610169491526
5217,0.5822033898305085
5218,0.5615819209039548
5219,0.4765536723163842
5220,0.4971751412429379
5221,0.5
5222,0.5146892655367231
5223,0.43333333333333335
5224,0.4901129943502825
5225,0.5406779661016949
5226,0.5019774011299435
5227,0.5607344632768362
5228,0.5627118644067797
5229,0.5093220338983051
5230,0.5268361581920904
5231,0.4768361581920904
5232,0.4635593220338983
5233,0.42909604519774014
5234,0.44180790960451977
5235,0.5423728813559322
5236,0.5242937853107345
5237,0.44745762711864406
5238,0.5172316384180791
5239,0.5194915254237288
5240,0.5771186440677966
5241,0.47994350282485876
5242,0.47062146892655365
5243,0.5872881355932204
5244,0.542090395480226
5245,0.48700564971751414
5246,0.5310734463276836
5247,0.46440677966101696
5248,0.5175141242937853
5249,0.5387005649717514
5250,0.49971751412429377
5251,0.49915254237288137
5252,0.4915254237288136
5253,0.5056497175141242
5254,0.503954802259887
5255,0.5231638418079096
5256,0.5073446327683616
5257,0.514406779661017
5258,0.44887005649717515
5259,0.3949152542372881
5260,0.5426553672316384
5261,0.44322033898305085
5262,0.5344632768361582
5263,0.4788135593220339
5264,0.5324858757062146
5265,0.4576271186440678
5266,0.4754237288135593
5267,0.5209039548022599
5268,0.557909604519774
5269,0.4966101694915254
5270,0.55
5271,0.488135593220339
5272,0.42259887005649716
5273,0.5350282485875706
5274,0.4548022598870056
5275,0.4661016949152542
5276,0.41977401129943503
5277,0.5502824858757062
5278,0.6138418079096045
5279,0.5093220338983051
5280,0.4485875706214689
5281,0.5468926553672316
5282,0.4822033898305085
5283,0.42966101694915254
5284,0.5112994350282486
5285,0.4909604519774011
5286,0.4398305084745763
5287,0.4694915254237288
5288,0.5516949152542373
5289,0.4615819209039548
5290,0.5884180790960452
5291,0.48333333333333334
5292,0.4850282485875706
5293,0.5251412429378531
5294,0.45508474576271185
5295,0.5248587570621469
5296,0.5621468926553672
5297,0.4367231638418079
5298,0.46242937853107347
5299,0.5192090395480226
5300,0.45282485875706213
5301,0.4703389830508475
5302,0.5612994350282486
5303,0.5163841807909605
5304,0.5494350282485876
5305,0.45084745762711864
5306,0.43135593220338986
5307,0.514406779661017
5308,0.469774011299435
5309,0.5336158192090396
5310,0.5042372881355932
5311,0.5059322033898305
5312,0.5548022598870056
5313,0.5663841807909604
5314,0.45254237288135596
5315,0.4915254237288136
5316,0.49491525423728816
5317,0.5641242937853107
5318,0.5302259887005649
5319,0.47994350282485876
5320,0.5186440677966102
5321,0.48192090395480225
5322,0.4672316384180791
5323,0.4887005649717514
5324,0.4110169491525424
5325,0.5132768361581921
5326,0.5177966101694915
5327,0.535593220338983
5328,0.4824858757062147
5329,0.5505649717514124
5330,0.42259887005649716
5331,0.5502824858757062
5332,0.5175141242937853
5333,0.4847457627118644
5334,0.5265536723163842
5335,0.5296610169491526
5336,0.47429378531073446
5337,0.5658192090395481
5338,0.45706214689265534
5339,0.5474576271186441
5340,0.556497175141243
5341,0.430225988700565
5342,0.4980225988700565
5343,0.5545197740112995
5344,0.5689265536723164
5345,0.46073446327683615
5346,0.4652542372881356
5347,0.4610169491525424
5348,0.5675141242937853
5349,0.48361581920903957
5350,0.5186440677966102
5351,0.515819209039548
5352,0.48926553672316386
5353,0.5502824858757062
5354,0.518361581920904
5355,0.5008474576271187
5356,0.5322033898305085
5357,0.49689265536723165
5358,0.5782485875706215
5359,0.5110169491525424
5360,0.44322033898305085
5361,0.5296610169491526
5362,0.577683615819209
5363,0.461864406779661
5364,0.5313559322033898
5365,0.48135593220338985
5366,0.5471751412429379
5367,0.4327683615819209
5368,0.5700564971751413
5369,0.4827683615819209
5370,0.46073446327683615
5371,0.4703389830508475
5372,0.5310734463276836
5373,0.5717514124293785
5374,0.5358757062146893
5375,0.4765536723163842
5376,0.5480225988700564
5377,0.5734463276836158
5378,0.5692090395480226
5379,0.43135593220338986
5380,0.4596045197740113
5381,0.4827683615819209
5382,0.48135593220338985
5383,0.4666666666666667
5384,0.502542372881356
5385,0.5347457627118644
5386,0.47372881355932206
5387,0.4483050847457627
5388,0.45734463276836157
5389,0.5785310734463277
5390,0.5550847457627118
5391,0.4847457627118644
5392,0.39661016949152544
5393,0.5112994350282486
5394,0.5519774011299435
5395,0.4612994350282486
5396,0.5242937853107345
5397,0.5649717514124294
5398,0.4370056497175141
5399,0.4596045197740113
5400,0.48418079096045197
5401,0.4971751412429379
5402,0.5005649717514125
5403,0.5581920903954802
5404,0.5107344632768361
5405,0.46864406779661016
5406,0.4754237288135593
5407,0.5658192090395481
5408,0.5231638418079096
5409,0.461864406779661
5410,0.5225988700564972
5411,0.46864406779661016
5412,0.481638418079096
5413,0.5005649717514125
5414,0.559322033898305
5415,0.5830508474576271
5416,0.5129943502824859
5417,0.5621468926553672
5418,0.5098870056497176
5419,0.507909604519774
5420,0.4966101694915254
5421,0.4245762711864407
5422,0.596045197740113
5423,0.5522598870056498
5424,0.5067796610169492
5425,0.5649717514124294
5426,0.5076271186440678
5427,0.4751412429378531
5428,0.5180790960451978
5429,0.44661016949152543
5430,0.4497175141242938
5431,0.5101694915254237
5432,0.45
5433,0.5988700564971752
5434,0.5262711864406779
5435,0.5059322033898305
5436,0.5084745762711864
5437,0.45677966101694917
5438,0.5528248587570621
5439,0.5146892655367231
5440,0.5268361581920904
5441,0.5042372881355932
5442,0.5358757062146893
5443,0.5389830508474577
5444,0.4963276836158192
5445,0.3887005649717514
5446,0.5242937853107345
5447,0.5022598870056497
5448,0.4669491525423729
5449,0.49350282485875707
5450,0.47627118644067795
5451,0.45734463276836157
5452,0.48954802259887004
5453,0.5073446327683616
5454,0.39717514124293785
5455,0.5567796610169492
5456,0.3824858757062147
5457,0.44096045197740114
5458,0.5768361581920904
5459,0.507909604519774
5460,0.5443502824858757
5461,0.5192090395480226
5462,0.43333333333333335
5463,0.5584745762711865
5464,0.49887005649717514
5465,0.49124293785310735
5466,0.49915254237288137
5467,0.39717514124293785
5468,0.5675141242937853
5469,0.4675141242937853
5470,0.5019774011299435
5471,0.48757062146892655
5472,0.4403954802259887
5473,0.5703389830508474
5474,0.44661016949152543
5475,0.5121468926553673
5476,0.4793785310734463
5477,0.5327683615819209
5478,0.5135593220338983
5479,0.46836158192090394
5480,0.5477401129943503
5481,0.5282485875706214
5482,0.48559322033898306
5483,0.5440677966101695
5484,0.4830508474576271
5485,0.44943502824858755
5486,0.4387005649717514
5487,0.4765536723163842
5488,0.488135593220339
5489,0.5234463276836158
5490,0.4694915254237288
5491,0.5050847457627119
5492,0.4850282485875706
5493,0.5731638418079096
5494,0.47570621468926555
5495,0.553954802259887
5496,0.4887005649717514
5497,0.5514124293785311
5498,0.5607344632768362
5499,0.43728813559322033
5500,0.5259887005649717
5501,0.5033898305084745
5502,0.5084745762711864
5503,0.4971751412429379
5504,0.47005649717514125
5505,0.4963276836158192
5506,0.43531073446327684
5507,0.4033898305084746
5508,0.5161016949152543
5509,0.5432203389830509
5510,0.4615819209039548
5511,0.5957627118644068
5512,0.5310734463276836
5513,0.41497175141242937
5514,0.46299435028248587
5515,0.4966101694915254
5516,0.5070621468926554
5517,0.5129943502824859
5518,0.47909604519774013
5519,0.5641242937853107
5520,0.5550847457627118
5521,0.47824858757062144
5522,0.5333333333333333
5523,0.4638418079096045
5524,0.5418079096045197
5525,0.45847457627118643
5526,0.4966101694915254
5527,0.5166666666666667
5528,0.46242937853107347
5529,0.4754237288135593
5530,0.5548022598870056
5531,0.4827683615819209
5532,0.48983050847457626
5533,0.5694915254237288
5534,0.5488700564971751
5535,0.4915254237288136
5536,0.5296610169491526
5537,0.5067796610169492
5538,0.5194915254237288
5539,0.5129943502824859
5540,0.4980225988700565
5541,0.49519774011299433
5542,0.4929378531073446
5543,0.5135593220338983
5544,0.4966101694915254
5545,0.47824858757062144
5546,0.5127118644067796
5547,0.49689265536723165
5548,0.49519774011299433
5549,0.4827683615819209
5550,0.5282485875706214
5551,0.5271186440677966
5552,0.43107344632768363
5553,0.46864406779661016
5554,0.5048022598870057
5555,0.4694915254237288
5556,0.5084745762711864
5557,0.3977401129943503
5558,0.47372881355932206
5559,0.49519774011299433
5560,0.4884180790960452
5561,0.5028248587570622
5562,0.42033898305084744
5563,0.535593220338983
5564,0.5324858757062146
5565,0.4559322033898305
5566,0.4692090395480226
5567,0.4675141242937853
5568,0.5418079096045197
5569,0.4759887005649718
5570,0.49491525423728816
5571,0.5700564971751413
5572,0.4666666666666667
5573,0.46497175141242936
5574,0.3903954802259887
5575,0.44180790960451977
5576,0.546045197740113
5577,0.4864406779661017
5578,0.43389830508474575
5579,0.49265536723163844
5580,0.3923728813559322
5581,0.48926553672316386
5582,0.5536723163841808
5583,0.4980225988700565
5584,0.4514124293785311
5585,0.4748587570621469
5586,0.5090395480225989
5587,0.43050847457627117
5588,0.47627118644067795
5589,0.5446327683615819
5590,0.45847457627118643
5591,0.4692090395480226
5592,0.4548022598870056
5593,0.47824858757062144
5594,0.5364406779661017
5595,0.4590395480225989
5596,0.5031073446327684
5597,0.5104519774011299
5598,0.4548022598870056
5599,0.5807909604519774
5600,0.4669491525423729
5601,0.5276836158192091
5602,0.5601694915254237
5603,0.4754237288135593
5604,0.4844632768361582
5605,0.4703389830508475
5606,0.4971751412429379
5607,0.4853107344632768
5608,0.3983050847457627
5609,0.4810734463276836
5610,0.5166666666666667
5611,0.4977401129943503
5612,0.5370056497175141
5613,0.41694915254237286
5614,0.518361581920904
5615,0.5186440677966102
5616,0.38361581920903953
5617,0.43587570621468924
5618,0.4576271186440678
5619,0.5112994350282486
5620,0.4514124293785311
5621,0.47711864406779664
5622,0.49322033898305084
5623,0.4717514124293785
5624,0.45451977401129945
5625,0.5887005649717514
5626,0.4887005649717514
5627,0.4774011299435028
5628,0.5093220338983051
5629,0.5505649717514124
5630,0.49887005649717514
5631,0.5652542372881356
5632,0.5494350282485876
5633,0.4666666666666667
5634,0.5228813559322034
5635,0.4768361581920904
5636,0.5666666666666667
5637,0.5240112994350282
5638,0.46864406779661016
5639,0.5067796610169492
5640,0.4887005649717514
5641,0.5511299435028248
5642,0.5228813559322034
5643,0.4307909604519774
5644,0.4909604519774011
5645,0.5429378531073447
5646,0.5064971751412429
5647,0.5276836158192091
5648,0.4426553672316384
5649,0.5290960451977401
5650,0.5194915254237288
5651,0.584180790960452
5652,0.43813559322033896
5653,0.5056497175141242
5654,0.4878531073446328
5655,0.5081920903954802
5656,0.46299435028248587
5657,0.47627118644067795
5658,0.5290960451977401
5659,0.4977401129943503
5660,0.5228813559322034
5661,0.49971751412429377
5662,0.4635593220338983
5663,0.49350282485875707
5664,0.5022598870056497
5665,0.5435028248587571
5666,0.4652542372881356
5667,0.4615819209039548
5668,0.507909604519774
5669,0.48615819209039546
5670,0.5050847457627119
5671,0.4745762711864407
5672,0.4906779661016949
5673,0.47401129943502823
5674,0.4754237288135593
5675,0.4847457627118644
5676,0.46497175141242936
5677,0.4751412429378531
5678,0.5573446327683615
5679,0.4576271186440678
5680,0.4774011299435028
5681,0.5754237288135593
5682,0.4822033898305085
5683,0.5663841807909604
5684,0.46807909604519776
5685,0.4985875706214689
5686,0.45282485875706213
5687,0.5581920903954802
5688,0.48333333333333334
5689,0.44661016949152543
5690,0.4533898305084746
5691,0.5997175141242937
5692,0.43587570621468924
5693,0.5093220338983051
5694,0.4576271186440678
5695,0.5511299435028248
5696,0.43192090395480226
5697,0.4878531073446328
5698,0.4923728813559322
5699,0.38785310734463274
5700,0.4915254237288136
5701,0.42344632768361584
5702,0.6096045197740113
5703,0.5285310734463277
5704,0.42062146892655367
5705,0.4887005649717514
5706,0.5
5707,0.5545197740112995
5708,0.49887005649717514
5709,0.4872881355932203
5710,0.4909604519774011
5711,0.453954802259887
5712,0.5759887005649718
5713,0.5378531073446328
5714,0.4717514124293785
5715,0.4612994350282486
5716,0.5443502824858757
5717,0.49830508474576274
5718,0.5271186440677966
5719,0.4943502824858757
5720,0.47824858757062144
5721,0.47372881355932206
5722,0.5330508474576271
5723,0.47372881355932206
5724,0.5576271186440678
5725,0.5211864406779662
5726,0.5293785310734463
5727,0.5728813559322034
5728,0.5248587570621469
5729,0.44745762711864406
5730,0.492090395480226
5731,0.534180790960452
5732,0.5494350282485876
5733,0.6251412429378531
5734,0.5242937853107345
5735,0.5056497175141242
5736,0.5361581920903955
5737,0.4056497175141243
5738,0.4901129943502825
5739,0.5031073446327684
5740,0.5344632768361582
5741,0.5050847457627119
5742,0.41045197740112993
5743,0.522316384180791
5744,0.49548022598870056
5745,0.47966101694915253
5746,0.49180790960451976
5747,0.4822033898305085
5748,0.5242937853107345
5749,0.46214689265536724
5750,0.5525423728813559
5751,0.5274011299435029
5752,0.5149717514124293
5753,0.45310734463276836
5754,0.49971751412429377
5755,0.5262711864406779
5756,0.5474576271186441
5757,0.5016949152542373
5758,0.49180790960451976
5759,0.4514124293785311
5760,0.4615819209039548
5761,0.553954802259887
5762,0.47203389830508474
5763,0.47231638418079097
5764,0.43813559322033896
5765,0.45875706214689266
5766,0.4242937853107345
5767,0.4485875706214689
5768,0.5576271186440678
5769,0.4810734463276836
5770,0.5251412429378531
5771,0.5177966101694915
5772,0.41271186440677965
5773,0.5206214689265537
5774,0.518361581920904
5775,0.48192090395480225
5776,0.4483050847457627
5777,0.5740112994350283
5778,0.5966101694915255
5779,0.5265536723163842
5780,0.4166666666666667
5781,0.5322033898305085
5782,0.4562146892655367
5783,0.5
5784,0.5288135593220339
5785,0.5166666666666667
5786,0.4909604519774011
5787,0.48192090395480225
5788,0.4672316384180791
5789,0.4711864406779661
5790,0.45028248587570624
5791,0.488135593220339
5792,0.4985875706214689
5793,0.5497175141242938
5794,0.5180790960451978
5795,0.4590395480225989
5796,0.5076271186440678
5797,0.40423728813559323
5798,0.5005649717514125
5799,0.45734463276836157
5800,0.5042372881355932
5801,0.5104519774011299
5802,0.5112994350282486
5803,0.4709039548022599
5804,0.5305084745762711
5805,0.5573446327683615
5806,0.43389830508474575
5807,0.5810734463276837
5808,0.47994350282485876
5809,0.5005649717514125
5810,0.5011299435028248
5811,0.5076271186440678
5812,0.49830508474576274
5813,0.5234463276836158
5814,0.5228813559322034
5815,0.5053672316384181
5816,0.5940677966101695
5817,0.5581920903954802
5818,0.5401129943502825
5819,0.5324858757062146
5820,0.47231638418079097
5821,0.41412429378531074
5822,0.4638418079096045
5823,0.47768361581920904
5824,0.4725988700564972
5825,0.442090395480226
5826,0.572316384180791
5827,0.4937853107344633
5828,0.45932203389830506
5829,0.5124293785310734
5830,0.5392655367231638
5831,0.43615819209039547
5832,0.514406779661017
5833,0.4655367231638418
5834,0.41214689265536725
5835,0.4901129943502825
5836,0.4971751412429379
5837,0.4867231638418079
5838,0.46271186440677964
5839,0.49745762711864405
5840,0.5200564971751412
5841,0.46299435028248587
5842,0.5031073446327684
5843,0.5090395480225989
5844,0.4692090395480226
5845,0.5036723163841808
5846,0.4980225988700565
5847,0.48361581920903957
5848,0.47966101694915253
5849,0.5110169491525424
5850,0.4788135593220339
5851,0.5186440677966102
5852,0.5562146892655367
5853,0.5240112994350282
5854,0.45706214689265534
5855,0.5186440677966102
5856,0.5344632768361582
5857,0.5307909604519774
5858,0.5002824858757062
5859,0.5200564971751412
5860,0.45706214689265534
5861,0.43135593220338986
5862,0.45677966101694917
5863,0.47062146892655365
5864,0.5177966101694915
5865,0.5090395480225989
5866,0.5310734463276836
5867,0.49548022598870056
5868,0.4449152542372881
5869,0.49745762711864405
5870,0.4562146892655367
5871,0.5268361581920904
5872,0.4878531073446328
5873,0.46299435028248587
5874,0.5370056497175141
5875,0.5028248587570622
5876,0.4646892655367232
5877,0.43050847457627117
5878,0.4327683615819209
5879,0.5423728813559322
5880,0.43163841807909603
5881,0.496045197740113
5882,0.5827683615819209
5883,0.5059322033898305
5884,0.5087570621468926
5885,0.5290960451977401
5886,0.5059322033898305
5887,0.5059322033898305
5888,0.42062146892655367
5889,0.5056497175141242
5890,0.43728813559322033
5891,0.5053672316384181
5892,0.5440677966101695
5893,0.5757062146892655
5894,0.4330508474576271
5895,0.5206214689265537
5896,0.38813559322033897
5897,0.4923728813559322
5898,0.4759887005649718
5899,0.556497175141243
5900,0.5313559322033898
5901,0.5225988700564972
5902,0.5115819209039548
5903,0.5033898305084745
5904,0.48418079096045197
5905,0.5194915254237288
5906,0.5296610169491526
5907,0.6387005649717514
5908,0.5127118644067796
5909,0.45875706214689266
5910,0.4943502824858757
5911,0.4909604519774011
5912,0.4576271186440678
5913,0.49322033898305084
5914,0.5745762711864407
5915,0.5607344632768362
5916,0.5031073446327684
5917,0.4765536723163842
5918,0.48418079096045197
5919,0.5338983050847458
5920,0.48757062146892655
5921,0.49689265536723165
5922,0.45677966101694917
5923,0.4429378531073446
5924,0.5067796610169492
5925,0.5081920903954802
5926,0.5242937853107345
5927,0.502542372881356
5928,0.5008474576271187
5929,0.4635593220338983
5930,0.4641242937853107
5931,0.5305084745762711
5932,0.5514124293785311
5933,0.4909604519774011
5934,0.4709039548022599
5935,0.4858757062146893
5936,0.45254237288135596
5937,0.469774011299435
5938,0.47146892655367234
5939,0.43163841807909603
5940,0.5437853107344632
5941,0.5531073446327683
5942,0.4401129943502825
5943,0.45677966101694917
5944,0.5279661016949152
5945,0.4858757062146893
5946,0.5155367231638418
5947,0.4689265536723164
5948,0.41977401129943503
5949,0.4717514124293785
5950,0.5466101694915254
5951,0.5745762711864407
5952,0.511864406779661
5953,0.5259887005649717
5954,0.5121468926553673
5955,0.4274011299435028
5956,0.4765536723163842
5957,0.4906779661016949
5958,0.45508474576271185
5959,0.47824858757062144
5960,0.5573446327683615
5961,0.5731638418079096
5962,0.4807909604519774
5963,0.5692090395480226
5964,0.48926553672316386
5965,0.4604519774011299
5966,0.49463276836158193
5967,0.46638418079096045
5968,0.46242937853107347
5969,0.5180790960451978
5970,0.5011299435028248
5971,0.4330508474576271
5972,0.4443502824858757
5973,0.47429378531073446
5974,0.4966101694915254
5975,0.4694915254237288
5976,0.5454802259887006
5977,0.47966101694915253
5978,0.4909604519774011
5979,0.46779661016949153
5980,0.5423728813559322
5981,0.5033898305084745
5982,0.5180790960451978
5983,0.5274011299435029
5984,0.5485875706214689
5985,0.514406779661017
5986,0.47231638418079097
5987,0.4793785310734463
5988,0.518361581920904
5989,0.4971751412429379
5990,0.5302259887005649
5991,0.46779661016949153
5992,0.48926553672316386
5993,0.5836158192090396
5994,0.6005649717514124
5995,0.5186440677966102
5996,0.503954802259887
5997,0.5316384180790961
5998,0.49265536723163844
5999,0.45875706214689266
6000,0.5742937853107345
6001,0.4725988700564972
6002,0.4957627118644068
6003,0.40508474576271186
6004,0.47401129943502823
6005,0.4906779661016949
6006,0.5387005649717514
6007,0.5372881355932203
6008,0.5372881355932203
6009,0.4483050847457627
6010,0.40875706214689267
6011,0.48757062146892655
6012,0.49180790960451976
6013,0.5005649717514125
6014,0.42627118644067796
6015,0.5251412429378531
6016,0.42994350282485877
6017,0.5542372881355933
6018,0.5169491525423728
6019,0.3974576271186441
6020,0.5
6021,0.5403954802259887
6022,0.496045197740113
6023,0.4864406779661017
6024,0.4728813559322034
6025,0.48050847457627116
6026,0.47966101694915253
6027,0.4327683615819209
6028,0.48389830508474574
6029,0.5296610169491526
6030,0.5192090395480226
6031,0.5265536723163842
6032,0.48954802259887004
6033,0.5138418079096045
6034,0.46299435028248587
6035,0.598587570621469
6036,0.5488700564971751
6037,0.515819209039548
6038,0.49322033898305084
6039,0.5234463276836158
6040,0.5491525423728814
6041,0.4963276836158192
6042,0.511864406779661
6043,0.45451977401129945
6044,0.48559322033898306
6045,0.5491525423728814
6046,0.4350282485875706
6047,0.480225988700565
6048,0.5059322033898305
6049,0.6192090395480226
6050,0.502542372881356
6051,0.48559322033898306
6052,0.4689265536723164
6053,0.4788135593220339
6054,0.46581920903954804
6055,0.5432203389830509
6056,0.55
6057,0.5073446327683616
6058,0.5333333333333333
6059,0.5909604519774011
6060,0.5064971751412429
6061,0.46864406779661016
6062,0.46836158192090394
6063,0.47909604519774013
6064,0.5451977401129944
6065,0.5180790960451978
6066,0.5107344632768361
6067,0.4519774011299435
6068,0.584180790960452
6069,0.4759887005649718
6070,0.4110169491525424
6071,0.49180790960451976
6072,0.5096045197740113
6073,0.4463276836158192
6074,0.42005649717514126
6075,0.5248587570621469
6076,0.5180790960451978
6077,0.5457627118644067
6078,0.4937853107344633
6079,0.535593220338983
6080,0.5211864406779662
6081,0.48361581920903957
6082,0.5497175141242938
6083,0.48983050847457626
6084,0.5788135593220339
6085,0.4824858757062147
6086,0.507909604519774
6087,0.5022598870056497
6088,0.5180790960451978
6089,0.5093220338983051
6090,0.46440677966101696
6091,0.44717514124293783
6092,0.481638418079096
6093,0.5214689265536723
6094,0.45734463276836157
6095,0.47231638418079097
6096,0.46299435028248587
6097,0.5748587570621468
6098,0.5059322033898305
6099,0.44096045197740114
6100,0.6101694915254238
6101,0.5463276836158192
6102,0.48333333333333334
6103,0.5378531073446328
6104,0.45932203389830506
6105,0.5073446327683616
6106,0.42570621468926556
6107,0.4864406779661017
6108,0.4903954802259887
6109,0.5288135593220339
6110,0.4231638418079096
6111,0.5093220338983051
6112,0.4884180790960452
6113,0.44322033898305085
6114,0.5285310734463277
6115,0.5562146892655367
6116,0.5316384180790961
6117,0.6124293785310735
6118,0.47570621468926555
6119,0.5110169491525424
6120,0.5002824858757062
6121,0.4635593220338983
6122,0.5259887005649717
6123,0.5491525423728814
6124,0.53954802259887
6125,0.5785310734463277
6126,0.5358757062146893
6127,0.49463276836158193
6128,0.46271186440677964
6129,0.5765536723163842
6130,0.5929378531073446
6131,0.4745762711864407
6132,0.5064971751412429
6133,0.442090395480226
6134,0.4711864406779661
6135,0.5257062146892655
6136,0.5135593220338983
6137,0.4694915254237288
6138,0.6107344632768361
6139,0.5330508474576271
6140,0.48361581920903957
6141,0.5573446327683615
6142,0.6053672316384181
6143,0.4807909604519774
6144,0.4810734463276836
6145,0.5680790960451978
6146,0.559322033898305
6147,0.46073446327683615
6148,0.48418079096045197
6149,0.5005649717514125
6150,0.4853107344632768
6151,0.5638418079096045
6152,0.47711864406779664
6153,0.561864406779661
6154,0.5830508474576271
6155,0.5824858757062147
6156,0.5214689265536723
6157,0.46214689265536724
6158,0.535593220338983
6159,0.5135593220338983
6160,0.4632768361581921
6161,0.5576271186440678
6162,0.4937853107344633
6163,0.48983050847457626
6164,0.4709039548022599
6165,0.538135593220339
6166,0.502542372881356
6167,0.49519774011299433
6168,0.49887005649717514
6169,0.469774011299435
6170,0.4675141242937853
6171,0.5189265536723164
6172,0.542090395480226
6173,0.5259887005649717
6174,0.5231638418079096
6175,0.46214689265536724
6176,0.5059322033898305
6177,0.5288135593220339
6178,0.44943502824858755
6179,0.4242937853107345
6180,0.4449152542372881
6181,0.502542372881356
6182,0.634180790960452
6183,0.5067796610169492
6184,0.5683615819209039
6185,0.4872881355932203
6186,0.5141242937853108
6187,0.4725988700564972
6188,0.511864406779661
6189,0.496045197740113
6190,0.4943502824858757
6191,0.577683615819209
