term,horse,bear,cat,dog,cow,leg,arm,hand,foot,eye,apartment,igloo,barn,house,church,door,closet,chimney,window,arch,shirt,pants,skirt,coat,dress,chair,dresser,bed,table,desk,ant,butterfly,fly,bee,beetle,knife,bottle,glass,spoon,cup,telephone,key,watch,refrigerator,bell,screwdriver,chisel,pliers,saw,hammer,tomato,celery,corn,carrot,lettuce,bicycle,car,train,truck,airplane
bell,-0.0683976526423423,-0.027991301839053184,-0.09010668373305876,-0.03223063894635997,-0.01185010677426071,0.039005191206328255,0.02611049623632436,0.023062469277959574,-0.0669905640755073,0.002622741581638166,0.013363891413213605,-0.16432906933167243,-0.02443471327909419,0.020087301005134506,0.11671649059460673,0.07340914771396442,-0.12350083587207236,-0.004789861121289818,0.030121812223215916,-0.03816820427066439,0.015396038619598637,-0.017028467182143847,-0.0029065457362173336,0.06387165664561492,0.00894243739323275,-0.11590854863150837,-0.10617731484425018,-0.054863691288846425,-0.010042882993552202,-0.09266152162916122,-0.08662858861494394,0.03743634348223654,0.012874843406106201,-0.21604947615071785,-0.1114870947170287,-0.05275590864867108,0.02124217199710987,0.10467638673742255,-0.0541133798057795,0.02802140456044344,0.24084565198369243,0.017587952310119892,-0.03289402877907463,0.00689442740092594,0.0,-0.1286815895883283,-0.06278957525104945,-0.1460588871445288,-0.0001569687733498082,-0.1735975568484055,0.14012663492295283,0.1944397698411138,0.15473365912466336,0.06789189206480314,0.04442347887395694,-0.025022313172759547,0.03723231671046595,-0.06638879037620465,-0.028671734212080385,0.029480371627085167
screwdriver,-0.1452031599100216,-0.07641091511479922,-0.08698403338836506,-0.05577045491070687,-0.07940600193202728,-0.06847141666017902,-0.11055952252320017,-0.06008511560306706,-0.14068204667454295,-0.04468707724883797,-0.07978697505687662,-0.040844810797271716,-0.05415122620156648,-0.1233004722128501,-0.14782881099906878,-0.045834127396150975,0.015067881752402146,-0.08690610147996032,-0.004906434729195858,-0.09323682986382337,-0.049693982810532264,-0.012255315865182317,-0.018308977903129353,-0.044070037967391035,-0.061204877291323005,0.03393756230387504,-0.08431028470263247,-0.014194948018472014,-0.04908672183320632,-0.10851091185565459,-0.06325933898043207,-0.012978799375484656,-0.03802629892024002,-0.16308713570930794,-0.09830597716123413,0.04513198142410341,0.04231989450398152,-0.07984386896624819,-0.02468621677597388,-0.1546425886392103,0.01054192509368028,-0.1656981666581191,-0.1992983401674529,0.11113283288020506,-0.1286815895883283,0.0,-0.09422476954100217,-0.032475960586581865,-0.16264585533615816,-0.08215263473697809,0.07663286015690697,0.21190404784511394,-0.12328820867295076,0.16470710356045953,0.10459272426555818,-0.09348738264346589,-0.04538190540993001,-0.10839476248514897,-0.06450043022048124,-0.07683788211783571
chisel,-0.10087864055603873,-0.04743963405743876,0.020696031248423674,-0.026727865300441495,-0.07329248476236087,-0.060566394455778896,-0.09158641159054341,-0.13993075768617352,-0.13682673615490204,-0.0551778088728959,-0.07991464366174107,0.043234662012300834,0.009166851378016302,-0.07560971542030104,-0.1421622681452959,-0.10399663654069696,-0.01690650379511624,0.033550595478697265,-0.0047439205200341394,-0.052444225853115395,-0.08294705047708047,-0.003537475721796718,-0.03028360693521316,-0.016053578302700752,-0.0994111467330277,-0.08739645905399432,-0.05298919427266224,-0.06138784480554756,-0.07259594262766325,-0.08424085190262359,-0.014171235294815523,0.06917857894957721,0.01510692824680035,-0.10495472270268859,-0.009221238845644741,-0.12294255403530563,-0.02787185220001827,-0.0669990534079393,0.0070732317120612564,-0.1215760575799418,-0.11385294722408563,-0.18163500280896677,-0.09930865908453798,0.012030483628639677,-0.06278957525104945,-0.09422476954100217,0.0,-0.07569230519929693,-0.14394910571407782,-0.01158156348771694,0.10503887195602901,0.1271351650942622,-0.11943952405376726,0.11694629029561901,0.013981243301429754,-0.17561678542515963,-0.18864464829984837,-0.15719346637246318,-0.18419507597829085,-0.06953163311999766
pliers,-0.14530390862536577,-0.14036321819496608,-0.12531998988549795,-0.08815847986247535,-0.16308622962473468,-0.1286334638902113,-0.1934923634218022,-0.15257660581889504,-0.19731492343111962,-0.01814432490592381,-0.05865857727526963,-0.032778871293507206,-0.05170084272041897,-0.16508432921002583,-0.16417208506349334,-0.11149323079395018,0.004509377183195468,-0.06934833559970738,0.019796657630463177,-0.04409222872924114,0.0007923725081004362,0.04457166427555015,-0.027162457479790555,-0.08917447582071573,-0.0637194391122941,-0.01656525741518701,-0.03681452540021557,-0.040114603920018796,-0.07618945014192016,-0.07033322161633894,-0.017789026036151886,-0.016758952654099324,-0.1217046685507307,-0.11301103822959932,-0.0777822912506161,-0.056353297879544295,-0.0010249447470460638,-0.07744507805154247,0.001304806143699544,-0.16728181737650036,-0.08730469307387284,-0.22684611648094435,-0.09628224023761522,0.04380963406604996,-0.1460588871445288,-0.032475960586581865,-0.07569230519929693,0.0,-0.14593183860061043,-0.1330196409593456,0.009253116954237153,0.16345533266430404,-0.1813366285949019,0.10473760785172431,0.011926171900108362,-0.09886605887911591,-0.08675980495375352,-0.11607778553174677,-0.12518008130381797,-0.03855496648404291
saw,0.11896837234891669,0.08406590108040726,0.024493212616338883,0.0866216730955249,0.04588022762695711,0.1526263959091633,0.09372285760963611,0.20767748624450896,0.05405913388515304,0.15466624926292696,0.1870911577403697,-0.25226007184298715,-0.020773266904102944,0.13939697050937586,0.14561710042674103,0.228872498762241,0.0035812261342521856,-0.018580374492766664,0.28884651548655416,-0.023744425731702254,0.10732711402271955,0.06191558279446224,-0.04744752718348701,0.00999132033655159,0.052648197427696636,-0.03443829299930329,-0.07637569159162805,0.11537276835339624,0.20397154222650185,0.022296563901001737,-0.08595363189742954,-0.058419990586085754,0.03606485111779134,-0.07621433948404635,-0.07529053956240704,0.10757464124814867,0.0919849597087648,0.14125981889079417,-0.09625001431578832,0.02492951272903071,0.13768796344446385,0.11867018999012094,0.048285928017513136,0.010768374390490394,-0.0001569687733498082,-0.16264585533615816,-0.14394910571407782,-0.14593183860061043,0.0,-0.08996019008082157,0.004601754302059303,-0.08133197830846696,0.06528693819441897,-0.04160624764580697,-0.06931108986158369,0.07603967204489906,0.2825820188492161,0.14547053205279634,0.23873309796360462,0.18359518032740055
hammer,-0.12638865617054304,-0.013629664490532906,-0.1776924058433818,-0.12146771923419228,-0.16472580036798629,-0.11059126267250502,-0.10335895992234453,-0.011210037449290666,-0.1415634623747845,-0.06652916380532384,-0.06138414433630408,-0.0790991768702179,0.06205260958366757,0.13888611570175263,0.0077571880610132204,0.03570366710646153,-0.062394955506513694,-0.12819173031638936,-0.008998201420585883,-0.12942391737222508,-0.0814955972579357,-0.07538986939851648,-0.1226695829318927,-0.047580677742297156,-0.0767008206883365,0.04455300662508743,-0.13097849607627354,-0.07851461002686423,0.10874984108844518,-0.12460036902715077,-0.13163475426822185,0.004349142533782685,-0.06246212188108867,-0.1914896551193347,-0.14450339677149343,-0.09672431522175023,-0.018640644852378846,-0.05621004330156132,-0.1745508382492266,-0.06350476371718562,-0.03933094963362578,-0.04019085198543243,-0.10351813173243496,-0.016906321411563466,-0.1735975568484055,-0.08215263473697809,-0.01158156348771694,-0.1330196409593456,-0.08996019008082157,0.0,-0.03465203531002695,0.0035150348154012814,-0.08277656902161595,0.049449160821486315,-0.0366792091477683,-0.13695042051817596,-0.046844002160186166,-0.042547706096109694,-0.13190926305115636,-0.1519431489325742
tomato,0.04724909455219797,-0.018974359786082265,-0.032227299553726774,0.04582722186256122,0.027208115316811693,-0.03944055397140231,-0.004854087668188388,-0.011569149834293954,-0.01173292175220604,0.020088322354206226,-0.07202527814028774,-0.014112340035733011,0.04531029481150234,-0.045082400083735895,-0.06814791824640219,0.007306693954331991,-0.04387343881433691,0.013728638359855848,0.06745694741412375,-0.06530581819656764,0.09400313126985696,0.06344957560435004,0.10969429482674836,0.15662014212897504,0.04754500882463299,-0.06555312189325614,-0.008368984978437119,0.014081387944557502,0.13224017011101738,-0.01955940767775821,0.04304512206533731,0.022816650687342954,-0.048233973686942405,-0.02413336496885579,0.05120066937784393,0.13317434784450125,0.13720052623571508,0.07004827533797695,0.09035870884138958,0.14665414235608212,-0.013192243132165483,-0.049793906413705374,-0.027191109765286693,0.27148032946931017,0.14012663492295283,0.07663286015690697,0.10503887195602901,0.009253116954237153,0.004601754302059303,-0.03465203531002695,0.0,0.013174218089228917,0.0625493111170165,-0.058392929027453855,0.12447550403749608,-0.03258006716218928,-0.003822775929503923,-0.03837261970372774,0.09644088360914174,-0.00012675329719829403
celery,0.05569358962615242,-0.05917328977921721,-0.046324525601731247,-0.024831039338165425,0.017210525843714408,0.01917185567341946,0.008954541270984325,-0.02876266515301329,-0.015472976333512294,0.03922076888040038,-0.07317783483497416,0.04371258770426754,0.08805973705019118,-0.11880750156371923,-0.056044896350683326,0.00020028563944445325,0.09017652763414198,0.0705132856104278,0.05190347669823898,0.016568071582749803,0.06247255714133364,0.06776132777570507,0.10522994630987173,0.1391443382137974,0.05044475629396998,-0.11479095312226353,-0.04727265116600915,0.0018617651327837714,0.08452958963698778,-0.05041544406789398,0.04993467166479068,0.05846095734257252,-0.08992836322873836,-0.15382074613801194,-0.009067324580864705,0.15929081195905262,0.14760611967005713,0.042068004964333106,0.12912384288349837,0.13408722681363341,-0.04959427415436815,-0.0711251155681234,-0.06526091980519033,0.28501232290555395,0.1944397698411138,0.21190404784511394,0.1271351650942622,0.16345533266430404,-0.08133197830846696,0.0035150348154012814,0.013174218089228917,0.0,-0.08456406905851765,0.0887763954832641,0.011260269439065995,-0.01829243013414251,-0.10801237656940105,-0.10644199805249743,-0.002106832990913774,-0.07568006520825951
corn,-0.009003961638887531,-0.04034603683970264,-0.03646267728315866,0.07435151077391267,0.07281037215185523,-0.0011729189132989107,0.01265151860276325,0.041446676767027874,0.012923994979679387,0.034522789761716674,-0.0669784630341316,-0.012833987118802001,0.09874525084345553,0.10331195893763082,0.10177621760804499,0.040319969909825865,-0.037586395519316175,-0.009489265931788712,0.044418850152721505,-0.060291551146308776,0.03888836209077416,0.07389614393126645,0.03661385566391566,0.1477203614962231,0.009748638462729803,-0.04128363663819533,-0.12615402926532088,-0.023121284618968063,0.039920063073890455,-0.07929243281381501,0.026857905099793522,-0.025393500511110514,0.016327424072502025,-0.06791568614432657,0.010719216119609465,-0.01459781824057528,0.03911224577311492,0.008124401227009026,0.004268532534025177,0.03027920672097148,0.07572862161695526,0.06212662693753668,-0.001613064288491714,0.07247439341338513,0.15473365912466336,-0.12328820867295076,-0.11943952405376726,-0.1813366285949019,0.06528693819441897,-0.08277656902161595,0.0625493111170165,-0.08456406905851765,0.0,-0.12984419284673698,-0.09871013369472353,-0.01285586998735877,0.041195917385153144,0.01892949556977433,0.13598396630139634,0.09867589295914611
carrot,0.043989568047065025,-0.06171959197789684,0.007802031894117517,0.036193610869492826,-0.022440937896169327,-0.003907519783838478,0.045204499679894095,0.02318071271816724,-0.06056097055636146,0.04692502167905471,-0.11051802735750109,0.025104466700881567,0.03491430163618629,-0.06187169948745598,-0.11972550565610145,0.07908485611760951,0.04841737343696981,0.013032413885169722,0.05539153957157304,-0.007274840435165818,0.04770311865981834,0.006750190129223774,0.0744490384826465,0.05408085869415308,0.08690878722175871,-0.03327409030829234,-0.08357473752714537,-0.034415127372313156,0.15327496056293924,-0.02363004968511705,0.1515539044948145,0.0023273699919492963,-0.03247387293563553,-0.028369505700750197,0.05541152301382338,0.11959638636160122,0.12466350910215496,0.013899569721330524,0.024228407802497354,0.051396101817447915,0.043909257621223656,-0.03726009550202108,-0.07217558432020876,0.18963840033878532,0.06789189206480314,0.16470710356045953,0.11694629029561901,0.10473760785172431,-0.04160624764580697,0.049449160821486315,-0.058392929027453855,0.0887763954832641,-0.12984419284673698,0.0,-0.1612423741777847,-0.02649027163854086,-0.030211653082526067,-0.0561590454382509,0.020729640995338673,-0.03524194947283304
lettuce,-0.02499497615710076,-0.06539911256038482,-0.08203586335823472,-0.011197022789234526,0.06541598275661112,0.010965207489706544,0.01673795093214662,-0.00033182750603885647,0.031814446893209156,0.0174594192646675,-0.05269146370605309,-0.06031843432985502,0.008861573289084476,-0.0994957120996414,-0.05768155696462099,-0.0012246891518293487,0.04872745213066548,-0.0011298310265749692,0.03948775322337429,-0.12210057481508418,0.11197843607304195,0.09893951477536131,0.1590325404975289,0.15799580038978012,0.11529570859814148,-0.008087888200442896,0.027384324178947927,0.1291100722306365,0.11256338458521678,0.03334988199961806,-0.07452846642347524,-0.06366685770048502,-0.1083302439957805,-0.11270517797843287,-0.020096989136191346,0.08055801388951495,0.1252955884215745,0.05710530546602163,0.08538867549137535,0.07518070618362582,-0.018506262925210855,-0.08806778416429686,-0.08570759595821151,0.3293099101943169,0.04442347887395694,0.10459272426555818,0.013981243301429754,0.011926171900108362,-0.06931108986158369,-0.0366792091477683,0.12447550403749608,0.011260269439065995,-0.09871013369472353,-0.1612423741777847,0.0,-0.04317806242009785,-0.045855413587605774,0.005670439050707884,0.06124872231117505,-0.06443987668780579
bicycle,0.06567094767684023,-0.0044316098977584956,-0.00703784025693463,0.07985442385145561,0.03693849350384479,0.05474293704024208,-0.041454555054785736,0.0003285017890510833,0.0866945252958514,-0.04513273455706546,0.06058203988525046,-0.13144917105656537,0.07841362778898339,-0.005773023171300837,0.0016825452216078021,0.04898356028264916,-0.016775520689507162,-0.05424352395367288,0.09103880443600332,-0.11096913504671213,0.09846468420181936,0.13821377004671073,-0.027238544641010512,-0.004414743253943587,0.003152720013883198,0.04691034164687938,-0.09154930970013526,-0.01363360187893925,-0.027705320618638327,-0.08061575056358573,-0.11657807612542771,0.016471111464951033,-0.0094188720623401,-0.09707091862270732,-0.09858441082856279,-0.02083601989529063,-0.018422893077577135,0.022840107134207838,-0.17843627363822903,-0.05161222863777709,0.13918100896916683,-0.07733002670174205,-0.008438462518058742,0.011385173192673737,-0.025022313172759547,-0.09348738264346589,-0.17561678542515963,-0.09886605887911591,0.07603967204489906,-0.13695042051817596,-0.03258006716218928,-0.01829243013414251,-0.01285586998735877,-0.02649027163854086,-0.04317806242009785,0.0,0.15648113128571922,0.13339042815941812,0.04005206460544303,-0.019237101397079265
car,0.08964011218283977,0.07771967034220739,-0.03329500912712954,0.11799946942755793,0.07469631065752372,0.09584152207485241,0.08792126797074312,0.16392838798981432,0.12505506391276713,0.10498979138827966,0.24206346482093796,-0.16101399527538546,0.048617117496031176,0.11701387504429747,0.053311733392007093,0.19144320895103167,-0.04636147031370241,-0.006728164413587034,0.223057243841534,-0.12568194787951203,0.08031895265382491,0.07621786673829806,-0.04885644005760182,0.025726945038460236,0.018615763711855415,0.09174858380392079,-0.06922164269761899,0.11247241882439754,0.03161869912175652,-0.009476949134755192,-0.012486145200902597,-0.03611075952898259,0.017146955954735088,-0.026296110210156064,0.008038756747030223,0.0903319230752673,0.11419830689480834,0.10681614983474516,-0.14172583212100376,0.026979893897868118,0.18152993825387564,0.06046615613841039,0.09708100428545904,0.10071214373462967,0.03723231671046595,-0.04538190540993001,-0.18864464829984837,-0.08675980495375352,0.2825820188492161,-0.046844002160186166,-0.003822775929503923,-0.10801237656940105,0.041195917385153144,-0.030211653082526067,-0.045855413587605774,0.15648113128571922,0.0,0.2121035086035138,0.26288069252642654,0.20191239852869455
train,0.10903451221041258,0.03809638868610027,-0.0402628596642019,0.03667852470945851,0.09203652841650695,0.05984605669770596,0.04717636854823379,0.11187917868188044,0.07847001215475277,0.01734359458256754,0.062139762311089086,-0.17882651798416466,0.0601070846130414,0.03348788404040076,0.007670889237520212,0.09194920320868172,-0.09627900335681834,-0.03498063845516025,0.09049546406321463,-0.03592226358336774,-0.014744897019271473,0.05310843452510669,0.008478958947514575,0.020575492427468228,0.05314176718006164,0.056905776495957267,-0.13151155438973086,0.120808526763548,-0.004185395835689595,-0.05743873047357678,-0.04658158562211871,-0.05496348775354256,0.03958040240909538,-0.07576919428794723,-0.040661888855921174,0.04546176798875254,-0.04918220688414215,6.724738740979119e-05,-0.09858755637246445,0.018841032050121817,0.09369324856237735,0.04520469100874694,0.08174068560646683,0.005335370856909938,-0.06638879037620465,-0.10839476248514897,-0.15719346637246318,-0.11607778553174677,0.14547053205279634,-0.042547706096109694,-0.03837261970372774,-0.10644199805249743,0.01892949556977433,-0.0561590454382509,0.005670439050707884,0.13339042815941812,0.2121035086035138,0.0,0.19669113147967826,0.14082503286906875
truck,0.006444874924723842,0.06529867487605542,-0.10020856072950382,0.05945528075168982,0.06765151111912826,0.013545612232614218,-0.0005616872367054104,0.09658723037273656,0.04082146774873943,-0.022722577414153088,0.18951384199390825,-0.13191954030614472,0.10659180048998576,0.08615226093485501,0.03207561421178441,0.17681256462275105,-0.03521788854904903,-0.02490948251663229,0.13859900847037476,-0.15467019080672303,0.05954402362216368,0.04407915304633181,-0.09277240926240571,-0.01927266866357623,-0.011805458498230684,-0.0078118055001016595,-0.10800619624228232,0.1319651723938526,-0.005960819772705808,-0.008353323939082169,-0.06892804989774064,-0.09727798877320312,-0.014994887836530801,-0.007173954061372154,-0.04865905954544472,0.06421141220509571,0.036542919655150635,0.02949052890624171,-0.13694065012841583,0.043965144289573266,0.1433522767844485,0.06150570450282755,0.022975624617161683,0.14903370773257638,-0.028671734212080385,-0.06450043022048124,-0.18419507597829085,-0.12518008130381797,0.23873309796360462,-0.13190926305115636,0.09644088360914174,-0.002106832990913774,0.13598396630139634,0.020729640995338673,0.06124872231117505,0.04005206460544303,0.26288069252642654,0.19669113147967826,0.0,0.10391224348816364
airplane,-0.04575061933404892,0.0047056423585858514,0.0007392263896777995,0.06459976859772662,-0.02483722243766783,-0.004738743275470025,-0.01621377206549615,0.10772285964768996,0.014668335795144732,0.010951556707948798,0.16446982174122843,-0.009323322199504061,0.029751208114015243,0.11050506129451523,-0.008661553144448393,0.17618083118566738,0.026617594278329243,-0.0031030450776377005,0.1786831626955983,-0.07444519454073736,0.017120428860323028,0.08298190159720667,-0.04424179583629207,0.015319542390787436,-0.008549767775736246,0.0690180645919091,-0.10462139962082229,0.1556360679150893,-0.016349262200423986,0.004828716241741304,-0.06924810259904465,-0.01895308314458176,0.15626842072367997,-0.05395153441401557,0.0007356624784848054,0.08362655661378146,0.10882428451075568,0.08962852403459762,-0.07925278633338524,-0.0331789426965905,0.13415892366943322,0.0004481060778360607,0.04911814048953389,0.0783142178108619,0.029480371627085167,-0.07683788211783571,-0.06953163311999766,-0.03855496648404291,0.18359518032740055,-0.1519431489325742,-0.00012675329719829403,-0.07568006520825951,0.09867589295914611,-0.03524194947283304,-0.06443987668780579,-0.019237101397079265,0.20191239852869455,0.14082503286906875,0.10391224348816364,0.0
